Timestamp, Engine Load (%), RPM, Coolant Temp, Intake Temp, Throttle POS, Intake Press., Speed, Ambiant Temp, Barometric Press., Fuel Level, Evap Vapor Press., Accel. X, Accel. Y, Accel. Z, Gyro. X, Gyro. Y, Gyro. Z
2023-03-20 16:55:22, 29.02 percent, 1198.0 revolutions_per_minute, 81 degC, 19 degC, 14.117647058823529 percent, 28 kilopascal, 34.0 kph, 12 degC, 99 kilopascal, 51.372549019607845 percent, -267.5 pascal, 0.10, -1.07, 8.63, 0.00, -0.01, -0.01
2023-03-20 16:55:24, 28.24 percent, 1109.0 revolutions_per_minute, 81 degC, 19 degC, 13.72549019607843 percent, 28 kilopascal, 31.0 kph, 12 degC, 99 kilopascal, 43.13725490196079 percent, -202.5 pascal, 0.33, -1.02, 8.84, 0.01, -0.04, -0.01
2023-03-20 16:55:25, 24.71 percent, 1239.0 revolutions_per_minute, 81 degC, 19 degC, 13.72549019607843 percent, 24 kilopascal, 28.0 kph, 12 degC, 99 kilopascal, 32.94117647058823 percent, -105.75 pascal, 0.02, -0.36, 8.53, -0.00, -0.01, -0.00
2023-03-20 16:55:26, 24.71 percent, 1160.0 revolutions_per_minute, 81 degC, 19 degC, 13.72549019607843 percent, 24 kilopascal, 26.0 kph, 12 degC, 99 kilopascal, 40.3921568627451 percent, -137.25 pascal, 0.71, -0.85, 8.66, -0.01, 0.01, -0.04
2023-03-20 16:55:27, 25.1 percent, 1101.0 revolutions_per_minute, 81 degC, 19 degC, 13.333333333333334 percent, 24 kilopascal, 25.0 kph, 11 degC, 99 kilopascal, 40.78431372549019 percent, -57.0 pascal, 0.39, -0.87, 8.54, -0.01, -0.02, -0.06
2023-03-20 16:55:29, 25.88 percent, 1064.0 revolutions_per_minute, 82 degC, 19 degC, 13.333333333333334 percent, 25 kilopascal, 24.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -57.0 pascal, -0.13, -0.83, 9.14, 0.01, 0.00, -0.04
2023-03-20 16:55:30, 27.45 percent, 1056.0 revolutions_per_minute, 82 degC, 19 degC, 13.72549019607843 percent, 27 kilopascal, 22.0 kph, 11 degC, 99 kilopascal, 40.3921568627451 percent, -57.0 pascal, 0.90, -0.92, 8.96, 0.02, -0.01, -0.03
2023-03-20 16:55:31, 29.8 percent, 941.0 revolutions_per_minute, 82 degC, 20 degC, 13.72549019607843 percent, 29 kilopascal, 19.0 kph, 11 degC, 99 kilopascal, 44.31372549019608 percent, -137.25 pascal, -0.02, -0.51, 8.68, 0.00, -0.04, -0.03
2023-03-20 16:55:33, 37.65 percent, 881.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 37 kilopascal, 16.0 kph, 11 degC, 99 kilopascal, 40.78431372549019 percent, -137.25 pascal, 0.72, -0.61, 8.24, -0.01, -0.01, -0.03
2023-03-20 16:55:34, 40.0 percent, 920.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 39 kilopascal, 15.0 kph, 11 degC, 99 kilopascal, 51.372549019607845 percent, -105.75 pascal, -0.10, -0.85, 8.33, -0.01, 0.01, -0.04
2023-03-20 16:55:35, 40.0 percent, 924.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 39 kilopascal, 16.0 kph, 11 degC, 99 kilopascal, 44.31372549019608 percent, -202.5 pascal, -0.32, -0.97, 8.92, 0.02, -0.03, -0.01
2023-03-20 16:55:37, 38.04 percent, 902.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 37 kilopascal, 18.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -122.25 pascal, 0.08, -0.73, 8.63, 0.01, -0.02, 0.00
2023-03-20 16:55:38, 37.25 percent, 893.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 37 kilopascal, 17.0 kph, 11 degC, 99 kilopascal, 52.94117647058823 percent, -153.5 pascal, 0.22, -1.03, 8.75, 0.02, -0.05, -0.00
2023-03-20 16:55:39, 39.22 percent, 910.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 38 kilopascal, 17.0 kph, 11 degC, 99 kilopascal, 43.92156862745098 percent, -122.25 pascal, 0.00, -1.26, 8.49, -0.02, -0.02, -0.01
2023-03-20 16:55:41, 39.22 percent, 933.0 revolutions_per_minute, 81 degC, 20 degC, 14.509803921568627 percent, 38 kilopascal, 16.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -105.75 pascal, 0.17, -1.40, 8.30, -0.02, -0.03, -0.01
2023-03-20 16:55:42, 61.57 percent, 1297.0 revolutions_per_minute, 82 degC, 20 degC, 18.03921568627451 percent, 62 kilopascal, 15.0 kph, 11 degC, 99 kilopascal, 51.372549019607845 percent, -236.25 pascal, 0.14, -0.94, 8.44, -0.02, -0.00, -0.01
2023-03-20 16:55:43, 73.73 percent, 1816.0 revolutions_per_minute, 82 degC, 20 degC, 21.176470588235293 percent, 72 kilopascal, 19.0 kph, 11 degC, 99 kilopascal, 60.78431372549019 percent, -642.25 pascal, 0.69, -0.99, 8.08, -0.02, -0.01, -0.01
2023-03-20 16:55:44, 72.55 percent, 1767.0 revolutions_per_minute, 82 degC, 20 degC, 20.784313725490197 percent, 71 kilopascal, 23.0 kph, 11 degC, 99 kilopascal, 60.78431372549019 percent, -741.0 pascal, 0.22, -1.17, 8.04, 0.01, -0.04, -0.01
2023-03-20 16:55:46, 74.12 percent, 1466.0 revolutions_per_minute, 82 degC, 20 degC, 19.215686274509803 percent, 73 kilopascal, 25.0 kph, 11 degC, 99 kilopascal, 56.470588235294116 percent, -837.5 pascal, 0.03, -1.41, 9.01, -0.01, -0.01, -0.00
2023-03-20 16:55:47, 76.47 percent, 1341.0 revolutions_per_minute, 82 degC, 20 degC, 19.215686274509803 percent, 75 kilopascal, 27.0 kph, 11 degC, 99 kilopascal, 54.11764705882353 percent, -757.25 pascal, 0.56, -1.29, 8.27, 0.01, -0.02, -0.01
2023-03-20 16:55:48, 56.08 percent, 1342.0 revolutions_per_minute, 82 degC, 20 degC, 13.72549019607843 percent, 48 kilopascal, 30.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -627.0 pascal, 1.26, -1.44, 8.43, 0.01, -0.02, -0.02
2023-03-20 16:55:50, 26.27 percent, 1172.0 revolutions_per_minute, 83 degC, 20 degC, 13.72549019607843 percent, 25 kilopascal, 30.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -349.0 pascal, 0.23, -1.62, 9.08, 0.01, -0.02, -0.01
2023-03-20 16:55:51, 24.31 percent, 1198.0 revolutions_per_minute, 83 degC, 20 degC, 13.72549019607843 percent, 24 kilopascal, 30.0 kph, 11 degC, 99 kilopascal, 32.94117647058823 percent, -122.25 pascal, 0.49, -1.64, 8.41, -0.01, -0.00, -0.01
2023-03-20 16:55:52, 24.71 percent, 1167.0 revolutions_per_minute, 83 degC, 19 degC, 13.72549019607843 percent, 24 kilopascal, 30.0 kph, 11 degC, 99 kilopascal, 36.86274509803921 percent, -137.25 pascal, 0.66, -1.92, 8.65, -0.01, -0.02, -0.02
2023-03-20 16:55:54, 43.14 percent, 1463.0 revolutions_per_minute, 83 degC, 19 degC, 17.647058823529413 percent, 48 kilopascal, 30.0 kph, 11 degC, 99 kilopascal, 36.07843137254902 percent, -153.5 pascal, 0.39, -1.53, 9.33, 0.01, -0.01, -0.02
2023-03-20 16:55:55, 68.63 percent, 1655.0 revolutions_per_minute, 83 degC, 20 degC, 18.03921568627451 percent, 65 kilopascal, 34.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -577.0 pascal, 0.74, -1.38, 8.37, 0.01, 0.01, -0.02
2023-03-20 16:55:56, 38.43 percent, 1593.0 revolutions_per_minute, 83 degC, 20 degC, 15.294117647058824 percent, 37 kilopascal, 36.0 kph, 11 degC, 99 kilopascal, 33.72549019607843 percent, -463.0 pascal, 0.54, -1.43, 8.93, 0.02, -0.03, -0.02
2023-03-20 16:55:58, 39.22 percent, 1368.0 revolutions_per_minute, 83 degC, 20 degC, 14.901960784313726 percent, 38 kilopascal, 37.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -332.75 pascal, 0.80, -1.88, 8.95, 0.01, 0.00, -0.03
2023-03-20 16:55:59, 37.65 percent, 1291.0 revolutions_per_minute, 83 degC, 20 degC, 14.901960784313726 percent, 37 kilopascal, 39.0 kph, 11 degC, 99 kilopascal, 43.92156862745098 percent, -283.75 pascal, 1.77, -1.12, 8.53, -0.01, -0.01, -0.03
2023-03-20 16:56:00, 24.71 percent, 1293.0 revolutions_per_minute, 83 degC, 20 degC, 13.72549019607843 percent, 23 kilopascal, 39.0 kph, 11 degC, 99 kilopascal, 50.588235294117645 percent, -171.0 pascal, -0.37, -1.28, 9.26, -0.01, -0.02, -0.02
2023-03-20 16:56:01, 0.0 percent, 1461.0 revolutions_per_minute, 83 degC, 20 degC, 14.117647058823529 percent, 25 kilopascal, 37.0 kph, 11 degC, 99 kilopascal, 40.3921568627451 percent, 24.25 pascal, 0.06, -0.48, 8.30, -0.00, 0.01, 0.00
2023-03-20 16:56:03, 0.0 percent, 1543.0 revolutions_per_minute, 83 degC, 20 degC, 14.509803921568627 percent, 25 kilopascal, 36.0 kph, 11 degC, 99 kilopascal, 40.78431372549019 percent, -23.5 pascal, 0.29, -0.57, 8.70, 0.03, -0.01, 0.00
2023-03-20 16:56:04, 0.0 percent, 1448.0 revolutions_per_minute, 83 degC, 20 degC, 14.509803921568627 percent, 25 kilopascal, 33.0 kph, 11 degC, 99 kilopascal, 36.86274509803921 percent, -23.5 pascal, 0.60, 0.06, 8.11, 0.01, -0.01, 0.01
2023-03-20 16:56:05, 0.0 percent, 1248.0 revolutions_per_minute, 83 degC, 20 degC, 13.72549019607843 percent, 25 kilopascal, 28.0 kph, 11 degC, 99 kilopascal, 33.333333333333336 percent, -23.5 pascal, 0.23, -0.03, 8.59, 0.02, -0.05, -0.03
2023-03-20 16:56:07, 37.25 percent, 1278.0 revolutions_per_minute, 83 degC, 20 degC, 15.686274509803921 percent, 39 kilopascal, 26.0 kph, 11 degC, 99 kilopascal, 30.980392156862745 percent, -7.25 pascal, 0.91, 0.21, 7.34, 0.08, -0.04, -0.01
2023-03-20 16:56:08, 72.55 percent, 1400.0 revolutions_per_minute, 83 degC, 20 degC, 18.823529411764707 percent, 72 kilopascal, 27.0 kph, 11 degC, 99 kilopascal, 51.372549019607845 percent, -218.75 pascal, 1.88, -0.93, 8.43, -0.04, -0.04, -0.03
2023-03-20 16:56:09, 70.98 percent, 1389.0 revolutions_per_minute, 83 degC, 20 degC, 17.254901960784313 percent, 67 kilopascal, 31.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -577.0 pascal, 1.04, -0.71, 8.94, -0.02, -0.00, -0.02
2023-03-20 16:56:11, 51.76 percent, 1441.0 revolutions_per_minute, 82 degC, 20 degC, 14.509803921568627 percent, 45 kilopascal, 33.0 kph, 11 degC, 99 kilopascal, 52.94117647058823 percent, -447.75 pascal, 0.11, -0.94, 9.09, 0.01, -0.09, 0.05
2023-03-20 16:56:12, 25.49 percent, 1398.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 24 kilopascal, 33.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -283.75 pascal, -0.26, -0.13, 8.21, -0.02, -0.01, 0.10
2023-03-20 16:56:13, 29.41 percent, 1196.0 revolutions_per_minute, 82 degC, 20 degC, 14.509803921568627 percent, 29 kilopascal, 35.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -202.5 pascal, -0.39, -0.31, 7.90, -0.04, -0.05, 0.11
2023-03-20 16:56:15, 26.67 percent, 1257.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 26 kilopascal, 36.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -122.25 pascal, -1.89, -0.55, 9.07, 0.00, 0.03, 0.16
2023-03-20 16:56:16, 32.55 percent, 1349.0 revolutions_per_minute, 82 degC, 20 degC, 13.72549019607843 percent, 30 kilopascal, 37.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -171.0 pascal, -1.80, -1.10, 9.01, 0.03, 0.01, 0.19
2023-03-20 16:56:17, 27.45 percent, 1231.0 revolutions_per_minute, 82 degC, 20 degC, 13.72549019607843 percent, 27 kilopascal, 37.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -122.25 pascal, -1.52, -0.76, 8.93, 0.01, -0.03, 0.20
2023-03-20 16:56:19, 78.43 percent, 1268.0 revolutions_per_minute, 82 degC, 20 degC, 20.0 percent, 77 kilopascal, 38.0 kph, 11 degC, 99 kilopascal, 45.490196078431374 percent, -301.25 pascal, -0.62, -0.17, 8.48, -0.01, -0.02, 0.15
2023-03-20 16:56:20, 87.06 percent, 1345.0 revolutions_per_minute, 82 degC, 20 degC, 22.352941176470587 percent, 86 kilopascal, 40.0 kph, 11 degC, 99 kilopascal, 54.11764705882353 percent, -447.75 pascal, 0.33, -0.49, 8.07, -0.03, -0.01, 0.02
2023-03-20 16:56:21, 89.02 percent, 1384.0 revolutions_per_minute, 82 degC, 20 degC, 23.137254901960784 percent, 87 kilopascal, 41.0 kph, 11 degC, 99 kilopascal, 50.588235294117645 percent, -431.5 pascal, -0.25, -0.10, 8.23, -0.02, -0.01, -0.02
2023-03-20 16:56:23, 96.08 percent, 1763.0 revolutions_per_minute, 82 degC, 20 degC, 32.94117647058823 percent, 94 kilopascal, 41.0 kph, 11 degC, 99 kilopascal, 53.333333333333336 percent, -349.0 pascal, 0.43, -0.28, 9.17, -0.03, -0.02, -0.03
2023-03-20 16:56:24, 97.65 percent, 2261.0 revolutions_per_minute, 82 degC, 20 degC, 38.03921568627451 percent, 95 kilopascal, 44.0 kph, 11 degC, 99 kilopascal, 56.86274509803921 percent, -218.75 pascal, 1.41, -0.53, 8.49, -0.02, -0.03, -0.04
2023-03-20 16:56:25, 97.65 percent, 2333.0 revolutions_per_minute, 83 degC, 20 degC, 38.431372549019606 percent, 95 kilopascal, 47.0 kph, 11 degC, 99 kilopascal, 53.333333333333336 percent, -122.25 pascal, 0.98, -0.10, 8.40, -0.02, 0.01, -0.06
2023-03-20 16:56:26, 82.35 percent, 2206.0 revolutions_per_minute, 83 degC, 19 degC, 23.92156862745098 percent, 78 kilopascal, 50.0 kph, 11 degC, 99 kilopascal, 56.470588235294116 percent, -252.5 pascal, 0.44, -0.34, 9.60, -0.02, -0.05, -0.03
2023-03-20 16:56:28, 77.25 percent, 2064.0 revolutions_per_minute, 83 degC, 19 degC, 23.137254901960784 percent, 75 kilopascal, 49.0 kph, 11 degC, 99 kilopascal, 52.94117647058823 percent, -545.5 pascal, 0.44, -0.43, 8.89, 0.01, -0.08, 0.03
2023-03-20 16:56:29, 63.92 percent, 1845.0 revolutions_per_minute, 83 degC, 19 degC, 17.647058823529413 percent, 61 kilopascal, 49.0 kph, 11 degC, 99 kilopascal, 53.333333333333336 percent, -788.75 pascal, -0.78, -0.49, 8.80, -0.00, -0.06, 0.06
2023-03-20 16:56:30, 44.71 percent, 1682.0 revolutions_per_minute, 83 degC, 18 degC, 14.901960784313726 percent, 38 kilopascal, 46.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -593.25 pascal, -0.49, -0.89, 8.31, -0.01, -0.06, 0.12
2023-03-20 16:56:32, 41.18 percent, 1505.0 revolutions_per_minute, 84 degC, 18 degC, 17.647058823529413 percent, 45 kilopascal, 44.0 kph, 11 degC, 99 kilopascal, 43.92156862745098 percent, -349.0 pascal, 0.76, -1.24, 8.61, -0.01, -0.07, 0.12
2023-03-20 16:56:33, 57.25 percent, 1676.0 revolutions_per_minute, 84 degC, 18 degC, 16.470588235294116 percent, 55 kilopascal, 44.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -545.5 pascal, 0.06, -0.70, 7.99, 0.00, -0.02, 0.07
2023-03-20 16:56:34, 34.9 percent, 1554.0 revolutions_per_minute, 84 degC, 18 degC, 14.901960784313726 percent, 33 kilopascal, 44.0 kph, 11 degC, 99 kilopascal, 36.07843137254902 percent, -382.75 pascal, 0.94, -1.02, 8.91, 0.03, 0.04, -0.10
2023-03-20 16:56:36, 74.12 percent, 1479.0 revolutions_per_minute, 84 degC, 18 degC, 16.862745098039216 percent, 68 kilopascal, 45.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -447.75 pascal, 0.81, -0.96, 8.17, -0.06, -0.00, -0.09
2023-03-20 16:56:37, 60.39 percent, 1536.0 revolutions_per_minute, 84 degC, 18 degC, 16.470588235294116 percent, 57 kilopascal, 46.0 kph, 11 degC, 99 kilopascal, 43.92156862745098 percent, -593.25 pascal, 0.43, -1.54, 8.40, 0.01, -0.02, -0.05
2023-03-20 16:56:38, 57.25 percent, 1590.0 revolutions_per_minute, 84 degC, 18 degC, 19.607843137254903 percent, 62 kilopascal, 47.0 kph, 11 degC, 99 kilopascal, 50.588235294117645 percent, -431.5 pascal, 0.51, -1.19, 8.13, 0.01, -0.01, -0.06
2023-03-20 16:56:40, 74.12 percent, 1636.0 revolutions_per_minute, 84 degC, 19 degC, 20.0 percent, 72 kilopascal, 49.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -707.25 pascal, 0.95, -0.93, 8.63, -0.03, 0.00, -0.04
2023-03-20 16:56:41, 73.33 percent, 1684.0 revolutions_per_minute, 84 degC, 19 degC, 20.392156862745097 percent, 72 kilopascal, 51.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -741.0 pascal, 0.95, -0.84, 8.74, -0.02, -0.04, -0.02
2023-03-20 16:56:42, 43.53 percent, 1700.0 revolutions_per_minute, 84 degC, 19 degC, 14.117647058823529 percent, 36 kilopascal, 51.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -757.25 pascal, 0.33, -1.02, 8.50, -0.00, 0.03, -0.02
2023-03-20 16:56:44, 29.02 percent, 1620.0 revolutions_per_minute, 84 degC, 18 degC, 16.07843137254902 percent, 32 kilopascal, 49.0 kph, 11 degC, 99 kilopascal, 40.3921568627451 percent, -397.75 pascal, -0.78, -2.10, 8.75, -0.00, 0.02, -0.01
2023-03-20 16:56:45, 43.92 percent, 1597.0 revolutions_per_minute, 84 degC, 18 degC, 15.686274509803921 percent, 43 kilopascal, 48.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -349.0 pascal, -0.55, -1.95, 7.94, -0.03, 0.01, 0.03
2023-03-20 16:56:46, 47.45 percent, 1562.0 revolutions_per_minute, 84 degC, 18 degC, 16.07843137254902 percent, 46 kilopascal, 47.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -349.0 pascal, -0.97, -1.76, 8.60, 0.01, -0.09, 0.16
2023-03-20 16:56:47, 58.04 percent, 1541.0 revolutions_per_minute, 84 degC, 19 degC, 15.686274509803921 percent, 54 kilopascal, 46.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -431.5 pascal, -1.36, -1.58, 9.02, -0.03, -0.08, 0.26
2023-03-20 16:56:49, 27.06 percent, 1486.0 revolutions_per_minute, 84 degC, 19 degC, 14.117647058823529 percent, 26 kilopascal, 44.0 kph, 11 degC, 99 kilopascal, 43.92156862745098 percent, -301.25 pascal, -0.34, -1.32, 8.34, -0.02, -0.07, 0.25
2023-03-20 16:56:50, 24.71 percent, 1391.0 revolutions_per_minute, 84 degC, 19 degC, 13.72549019607843 percent, 24 kilopascal, 42.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -202.5 pascal, -0.73, -0.75, 8.82, -0.01, -0.06, 0.27
2023-03-20 16:56:51, 37.25 percent, 1410.0 revolutions_per_minute, 84 degC, 19 degC, 14.117647058823529 percent, 35 kilopascal, 40.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -218.75 pascal, -0.65, -1.20, 9.55, 0.01, 0.02, 0.34
2023-03-20 16:56:53, 0.0 percent, 1239.0 revolutions_per_minute, 84 degC, 19 degC, 13.72549019607843 percent, 23 kilopascal, 37.0 kph, 11 degC, 99 kilopascal, 40.3921568627451 percent, -122.25 pascal, -2.05, -2.32, 8.77, -0.03, -0.07, 0.27
2023-03-20 16:56:54, 30.98 percent, 1258.0 revolutions_per_minute, 84 degC, 19 degC, 13.72549019607843 percent, 28 kilopascal, 34.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -7.25 pascal, -2.68, -2.19, 8.50, -0.04, -0.07, 0.22
2023-03-20 16:56:55, 37.25 percent, 1242.0 revolutions_per_minute, 84 degC, 19 degC, 14.901960784313726 percent, 37 kilopascal, 33.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -7.25 pascal, -1.18, -0.95, 9.13, -0.01, -0.09, 0.36
