Timestamp, Engine Load (%), RPM, Coolant Temp, Intake Temp, Throttle POS, Intake Press., Speed, Ambiant Temp, Barometric Press., Fuel Level, Evap Vapor Press., Accel. X, Accel. Y, Accel. Z, Gyro. X, Gyro. Y, Gyro. Z
2023-03-20 16:56:57, 38.04 percent, 1287.0 revolutions_per_minute, 84 degC, 19 degC, 14.509803921568627 percent, 37 kilopascal, 35.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -105.75 pascal, 0.29, -1.16, 8.96, -0.01, -0.13, 0.38
2023-03-20 16:56:58, 67.06 percent, 1269.0 revolutions_per_minute, 84 degC, 19 degC, 18.03921568627451 percent, 67 kilopascal, 38.0 kph, 11 degC, 99 kilopascal, 43.92156862745098 percent, -252.5 pascal, -0.78, -0.18, 8.67, -0.03, -0.04, 0.17
2023-03-20 16:56:59, 70.59 percent, 1401.0 revolutions_per_minute, 84 degC, 19 degC, 18.03921568627451 percent, 69 kilopascal, 42.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -496.75 pascal, -0.63, 0.59, 8.64, 0.01, -0.04, 0.17
2023-03-20 16:57:01, 65.49 percent, 1529.0 revolutions_per_minute, 83 degC, 19 degC, 17.647058823529413 percent, 64 kilopascal, 46.0 kph, 11 degC, 99 kilopascal, 50.98039215686274 percent, -658.5 pascal, -0.68, 0.18, 8.37, -0.01, 0.01, 0.19
2023-03-20 16:57:02, 60.78 percent, 1632.0 revolutions_per_minute, 83 degC, 19 degC, 17.254901960784313 percent, 58 kilopascal, 49.0 kph, 11 degC, 99 kilopascal, 47.84313725490196 percent, -610.75 pascal, -0.45, 0.30, 8.44, -0.03, -0.02, 0.19
2023-03-20 16:57:03, 53.33 percent, 1681.0 revolutions_per_minute, 83 degC, 19 degC, 16.470588235294116 percent, 51 kilopascal, 50.0 kph, 11 degC, 99 kilopascal, 47.450980392156865 percent, -593.25 pascal, -0.18, 0.24, 8.83, -0.00, -0.07, 0.11
2023-03-20 16:57:05, 0.0 percent, 1637.0 revolutions_per_minute, 83 degC, 19 degC, 14.901960784313726 percent, 25 kilopascal, 50.0 kph, 11 degC, 99 kilopascal, 43.92156862745098 percent, -317.5 pascal, 0.02, 0.10, 9.07, -0.01, -0.03, 0.03
2023-03-20 16:57:06, 0.0 percent, 1615.0 revolutions_per_minute, 83 degC, 19 degC, 14.509803921568627 percent, 25 kilopascal, 49.0 kph, 10 degC, 99 kilopascal, 39.6078431372549 percent, 24.25 pascal, -0.11, -0.36, 9.30, -0.01, -0.01, 0.06
2023-03-20 16:57:07, 0.0 percent, 1558.0 revolutions_per_minute, 83 degC, 19 degC, 14.509803921568627 percent, 24 kilopascal, 47.0 kph, 10 degC, 99 kilopascal, 43.92156862745098 percent, -23.5 pascal, -0.18, -0.82, 8.26, -0.09, -0.03, 0.08
2023-03-20 16:57:09, 0.0 percent, 1507.0 revolutions_per_minute, 83 degC, 19 degC, 14.509803921568627 percent, 25 kilopascal, 46.0 kph, 10 degC, 99 kilopascal, 40.3921568627451 percent, 73.0 pascal, 0.14, -0.55, 7.98, -0.02, -0.00, -0.01
2023-03-20 16:57:10, 0.0 percent, 1460.0 revolutions_per_minute, 83 degC, 19 degC, 14.117647058823529 percent, 25 kilopascal, 44.0 kph, 10 degC, 99 kilopascal, 47.84313725490196 percent, -7.25 pascal, 1.86, -1.13, 8.60, -0.08, 0.00, -0.13
2023-03-20 16:57:11, 0.0 percent, 1406.0 revolutions_per_minute, 83 degC, 19 degC, 14.117647058823529 percent, 25 kilopascal, 43.0 kph, 10 degC, 99 kilopascal, 40.3921568627451 percent, -7.25 pascal, 1.33, -0.67, 8.48, 0.03, -0.04, -0.15
2023-03-20 16:57:13, 0.0 percent, 1287.0 revolutions_per_minute, 83 degC, 19 degC, 14.117647058823529 percent, 25 kilopascal, 39.0 kph, 10 degC, 99 kilopascal, 43.92156862745098 percent, 73.0 pascal, 2.09, -1.06, 8.48, 0.00, -0.00, -0.15
2023-03-20 16:57:14, 26.27 percent, 1056.0 revolutions_per_minute, 83 degC, 19 degC, 13.333333333333334 percent, 24 kilopascal, 32.0 kph, 10 degC, 99 kilopascal, 32.94117647058823 percent, 73.0 pascal, 1.60, -0.82, 8.93, 0.02, 0.06, -0.15
2023-03-20 16:57:15, 25.1 percent, 1151.0 revolutions_per_minute, 82 degC, 19 degC, 13.333333333333334 percent, 23 kilopascal, 26.0 kph, 10 degC, 99 kilopascal, 33.333333333333336 percent, -23.5 pascal, 1.70, -0.07, 8.94, 0.05, -0.00, -0.15
2023-03-20 16:57:17, 26.27 percent, 1012.0 revolutions_per_minute, 82 degC, 20 degC, 13.333333333333334 percent, 26 kilopascal, 20.0 kph, 10 degC, 99 kilopascal, 24.705882352941178 percent, 73.0 pascal, 1.23, -0.97, 8.81, -0.03, -0.02, -0.14
2023-03-20 16:57:19, 39.61 percent, 839.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 39 kilopascal, 11.0 kph, 10 degC, 99 kilopascal, 30.19607843137255 percent, -88.5 pascal, 0.92, -1.02, 8.96, 0.01, -0.08, -0.07
2023-03-20 16:57:20, 39.61 percent, 871.0 revolutions_per_minute, 82 degC, 20 degC, 14.117647058823529 percent, 38 kilopascal, 3.0 kph, 9 degC, 99 kilopascal, 25.49019607843137 percent, -153.5 pascal, 1.06, -0.40, 7.89, -0.00, -0.01, 0.00
2023-03-20 16:57:22, 71.37 percent, 1560.0 revolutions_per_minute, 82 degC, 20 degC, 19.607843137254903 percent, 70 kilopascal, 9.0 kph, 9 degC, 99 kilopascal, 50.588235294117645 percent, -349.0 pascal, 0.04, -1.06, 9.05, 0.01, -0.02, 0.04
2023-03-20 16:57:23, 70.98 percent, 2068.0 revolutions_per_minute, 82 degC, 20 degC, 21.176470588235293 percent, 69 kilopascal, 18.0 kph, 9 degC, 99 kilopascal, 50.98039215686274 percent, -707.25 pascal, -0.03, -1.08, 8.45, -0.01, -0.04, 0.03
2023-03-20 16:57:24, 67.06 percent, 1795.0 revolutions_per_minute, 82 degC, 20 degC, 19.607843137254903 percent, 66 kilopascal, 24.0 kph, 9 degC, 99 kilopascal, 50.98039215686274 percent, -806.25 pascal, 1.14, -0.83, 8.90, 0.02, 0.02, 0.01
2023-03-20 16:57:26, 64.71 percent, 1941.0 revolutions_per_minute, 82 degC, 20 degC, 18.823529411764707 percent, 63 kilopascal, 29.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -887.5 pascal, 1.81, -1.02, 8.06, 0.02, 0.02, -0.02
2023-03-20 16:57:27, 27.06 percent, 1207.0 revolutions_per_minute, 82 degC, 20 degC, 13.333333333333334 percent, 25 kilopascal, 29.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -528.25 pascal, 0.89, -1.87, 8.92, 0.01, 0.01, -0.05
2023-03-20 16:57:28, 24.71 percent, 1151.0 revolutions_per_minute, 82 degC, 20 degC, 13.333333333333334 percent, 24 kilopascal, 26.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -218.75 pascal, 0.34, -1.31, 8.56, 0.01, -0.02, -0.06
2023-03-20 16:57:30, 27.06 percent, 993.0 revolutions_per_minute, 82 degC, 20 degC, 13.333333333333334 percent, 26 kilopascal, 21.0 kph, 9 degC, 99 kilopascal, 33.333333333333336 percent, -137.25 pascal, 1.53, -1.15, 9.57, 0.04, -0.01, -0.16
2023-03-20 16:57:31, 31.37 percent, 865.0 revolutions_per_minute, 82 degC, 20 degC, 13.72549019607843 percent, 31 kilopascal, 16.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -57.0 pascal, 2.31, -0.81, 8.86, 0.01, -0.01, -0.28
2023-03-20 16:57:32, 38.43 percent, 912.0 revolutions_per_minute, 83 degC, 20 degC, 14.117647058823529 percent, 38 kilopascal, 12.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -153.5 pascal, 0.96, -0.97, 9.68, -0.03, 0.04, -0.23
2023-03-20 16:57:34, 40.0 percent, 868.0 revolutions_per_minute, 83 degC, 20 degC, 14.117647058823529 percent, 39 kilopascal, 3.0 kph, 9 degC, 99 kilopascal, 23.92156862745098 percent, -105.75 pascal, 0.83, 0.57, 8.65, -0.04, -0.00, -0.17
2023-03-20 16:57:35, 46.27 percent, 954.0 revolutions_per_minute, 83 degC, 20 degC, 16.862745098039216 percent, 49 kilopascal, 4.0 kph, 9 degC, 99 kilopascal, 48.627450980392155 percent, -105.75 pascal, 0.10, -0.00, 8.34, -0.02, -0.05, -0.11
2023-03-20 16:57:36, 68.24 percent, 1491.0 revolutions_per_minute, 83 degC, 20 degC, 18.431372549019606 percent, 67 kilopascal, 12.0 kph, 9 degC, 99 kilopascal, 56.470588235294116 percent, -447.75 pascal, -0.85, -0.86, 8.81, -0.01, -0.05, -0.04
2023-03-20 16:57:38, 60.78 percent, 1883.0 revolutions_per_minute, 83 degC, 20 degC, 15.686274509803921 percent, 55 kilopascal, 18.0 kph, 9 degC, 99 kilopascal, 53.333333333333336 percent, -676.0 pascal, 1.08, -0.23, 8.79, -0.01, 0.01, -0.03
2023-03-20 16:57:39, 47.84 percent, 1334.0 revolutions_per_minute, 83 degC, 20 degC, 15.686274509803921 percent, 47 kilopascal, 19.0 kph, 9 degC, 99 kilopascal, 50.98039215686274 percent, -366.5 pascal, -0.71, -1.21, 8.20, -0.02, -0.05, -0.02
2023-03-20 16:57:41, 56.47 percent, 1359.0 revolutions_per_minute, 83 degC, 20 degC, 16.862745098039216 percent, 57 kilopascal, 22.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -414.25 pascal, 0.09, -0.62, 9.16, 0.00, -0.04, -0.01
2023-03-20 16:57:42, 54.12 percent, 1618.0 revolutions_per_minute, 83 degC, 20 degC, 16.07843137254902 percent, 51 kilopascal, 25.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -431.5 pascal, 0.89, -0.55, 8.58, 0.06, -0.02, -0.02
2023-03-20 16:57:44, 40.0 percent, 1417.0 revolutions_per_minute, 83 degC, 20 degC, 15.294117647058824 percent, 39 kilopascal, 27.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -317.5 pascal, -0.14, -1.09, 9.10, 0.00, -0.01, -0.03
2023-03-20 16:57:45, 36.47 percent, 1300.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 32 kilopascal, 28.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -236.25 pascal, -0.40, -0.60, 9.62, 0.03, 0.00, -0.00
2023-03-20 16:57:46, 24.31 percent, 1190.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 24 kilopascal, 28.0 kph, 9 degC, 99 kilopascal, 40.78431372549019 percent, -122.25 pascal, 0.32, -1.07, 7.69, -0.02, -0.02, -0.00
2023-03-20 16:57:48, 24.31 percent, 1183.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 24 kilopascal, 28.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -137.25 pascal, 0.37, -0.57, 8.43, 0.02, -0.00, -0.01
2023-03-20 16:57:49, 23.92 percent, 1204.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 23 kilopascal, 29.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -57.0 pascal, 1.61, 0.28, 8.48, 0.02, -0.03, -0.02
2023-03-20 16:57:50, 23.92 percent, 1191.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 23 kilopascal, 29.0 kph, 9 degC, 99 kilopascal, 44.31372549019608 percent, -57.0 pascal, 1.09, -0.05, 8.98, 0.05, 0.00, -0.01
2023-03-20 16:57:52, 23.14 percent, 1195.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 22 kilopascal, 29.0 kph, 9 degC, 99 kilopascal, 43.92156862745098 percent, -57.0 pascal, 0.52, 0.14, 9.49, 0.04, -0.05, -0.01
2023-03-20 16:57:53, 24.31 percent, 1207.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 23 kilopascal, 30.0 kph, 9 degC, 99 kilopascal, 43.92156862745098 percent, -57.0 pascal, 0.65, -0.11, 8.78, 0.02, -0.00, -0.01
2023-03-20 16:57:55, 24.31 percent, 1224.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 23 kilopascal, 30.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -57.0 pascal, 0.22, 0.82, 8.68, -0.00, -0.01, -0.00
2023-03-20 16:57:56, 24.71 percent, 1168.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 24 kilopascal, 27.0 kph, 9 degC, 99 kilopascal, 36.86274509803921 percent, -57.0 pascal, 0.01, 0.69, 8.97, -0.03, -0.03, -0.03
2023-03-20 16:57:57, 24.71 percent, 1091.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 24 kilopascal, 25.0 kph, 9 degC, 99 kilopascal, 36.86274509803921 percent, -57.0 pascal, 0.37, 0.94, 8.94, -0.00, 0.00, -0.02
2023-03-20 16:57:59, 25.49 percent, 1004.0 revolutions_per_minute, 83 degC, 20 degC, 13.333333333333334 percent, 25 kilopascal, 21.0 kph, 9 degC, 99 kilopascal, 25.88235294117647 percent, -40.75 pascal, 0.13, 0.70, 8.65, -0.03, -0.03, -0.01
2023-03-20 16:58:00, 34.12 percent, 807.0 revolutions_per_minute, 83 degC, 20 degC, 14.117647058823529 percent, 35 kilopascal, 13.0 kph, 9 degC, 99 kilopascal, 32.94117647058823 percent, -57.0 pascal, 0.89, 0.79, 7.95, 0.01, -0.01, -0.02
2023-03-20 16:58:01, 36.86 percent, 904.0 revolutions_per_minute, 83 degC, 21 degC, 13.72549019607843 percent, 36 kilopascal, 14.0 kph, 9 degC, 99 kilopascal, 43.92156862745098 percent, -153.5 pascal, 0.20, 0.40, 8.66, -0.01, -0.02, 0.00
2023-03-20 16:58:03, 35.69 percent, 881.0 revolutions_per_minute, 83 degC, 21 degC, 13.72549019607843 percent, 35 kilopascal, 16.0 kph, 9 degC, 99 kilopascal, 28.627450980392158 percent, -153.5 pascal, -0.25, -0.11, 8.57, -0.03, 0.00, 0.00
2023-03-20 16:58:04, 32.55 percent, 891.0 revolutions_per_minute, 83 degC, 21 degC, 13.333333333333334 percent, 31 kilopascal, 17.0 kph, 9 degC, 99 kilopascal, 33.333333333333336 percent, -57.0 pascal, 0.30, -0.85, 8.45, -0.02, -0.02, 0.00
2023-03-20 16:58:05, 30.59 percent, 886.0 revolutions_per_minute, 84 degC, 21 degC, 13.333333333333334 percent, 30 kilopascal, 18.0 kph, 9 degC, 99 kilopascal, 43.92156862745098 percent, -40.75 pascal, 0.88, -0.87, 8.91, -0.01, -0.05, -0.03
2023-03-20 16:58:07, 30.59 percent, 881.0 revolutions_per_minute, 84 degC, 21 degC, 13.333333333333334 percent, 30 kilopascal, 18.0 kph, 9 degC, 99 kilopascal, 41.96078431372549 percent, -57.0 pascal, 0.53, -0.49, 8.37, -0.02, -0.03, -0.02
2023-03-20 16:58:08, 35.29 percent, 858.0 revolutions_per_minute, 84 degC, 21 degC, 13.72549019607843 percent, 35 kilopascal, 15.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -137.25 pascal, 0.99, -0.17, 8.33, -0.01, -0.04, -0.04
2023-03-20 16:58:09, 38.43 percent, 875.0 revolutions_per_minute, 83 degC, 21 degC, 14.117647058823529 percent, 38 kilopascal, 12.0 kph, 9 degC, 99 kilopascal, 29.41176470588235 percent, -153.5 pascal, 0.88, -0.44, 8.82, -0.01, -0.02, -0.02
2023-03-20 16:58:11, 38.43 percent, 907.0 revolutions_per_minute, 83 degC, 21 degC, 14.117647058823529 percent, 37 kilopascal, 11.0 kph, 9 degC, 99 kilopascal, 30.980392156862745 percent, -153.5 pascal, 0.86, -0.51, 9.30, 0.01, -0.03, -0.03
2023-03-20 16:58:12, 38.82 percent, 907.0 revolutions_per_minute, 83 degC, 21 degC, 14.117647058823529 percent, 38 kilopascal, 10.0 kph, 9 degC, 99 kilopascal, 32.94117647058823 percent, -105.75 pascal, 1.34, 0.07, 8.28, -0.02, -0.05, -0.01
2023-03-20 16:58:13, 43.14 percent, 1166.0 revolutions_per_minute, 83 degC, 21 degC, 16.470588235294116 percent, 44 kilopascal, 10.0 kph, 9 degC, 99 kilopascal, 39.6078431372549 percent, -122.25 pascal, 0.92, -0.63, 8.58, 0.01, 0.00, -0.00
2023-03-20 16:58:15, 54.51 percent, 1301.0 revolutions_per_minute, 84 degC, 21 degC, 17.647058823529413 percent, 57 kilopascal, 10.0 kph, 9 degC, 99 kilopascal, 47.450980392156865 percent, -267.5 pascal, -0.01, -0.73, 8.58, -0.00, -0.01, 0.01
2023-03-20 16:58:16, 50.98 percent, 1429.0 revolutions_per_minute, 83 degC, 21 degC, 13.72549019607843 percent, 44 kilopascal, 10.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -463.0 pascal, 0.20, 0.07, 8.93, 0.01, -0.02, 0.03
2023-03-20 16:58:17, 32.16 percent, 1012.0 revolutions_per_minute, 84 degC, 21 degC, 13.72549019607843 percent, 31 kilopascal, 8.0 kph, 9 degC, 99 kilopascal, 40.3921568627451 percent, -187.25 pascal, 0.51, -0.11, 8.18, 0.01, -0.01, 0.03
2023-03-20 16:58:19, 34.12 percent, 921.0 revolutions_per_minute, 84 degC, 21 degC, 13.333333333333334 percent, 33 kilopascal, 7.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -202.5 pascal, 0.88, 0.04, 8.14, -0.01, -0.03, -0.00
2023-03-20 16:58:20, 40.78 percent, 921.0 revolutions_per_minute, 83 degC, 21 degC, 14.509803921568627 percent, 41 kilopascal, 4.0 kph, 9 degC, 99 kilopascal, 35.68627450980392 percent, -153.5 pascal, 0.13, -0.35, 8.84, -0.01, 0.02, 0.00
2023-03-20 16:58:21, 40.78 percent, 935.0 revolutions_per_minute, 83 degC, 21 degC, 14.117647058823529 percent, 40 kilopascal, 1.0 kph, 9 degC, 99 kilopascal, 30.980392156862745 percent, -202.5 pascal, 0.61, -1.31, 8.36, -0.01, 0.00, -0.00
2023-03-20 16:58:23, 38.04 percent, 808.0 revolutions_per_minute, 83 degC, 21 degC, 13.72549019607843 percent, 37 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 45.09803921568628 percent, -105.75 pascal, 0.41, -0.42, 8.39, 0.00, -0.01, -0.00
2023-03-20 16:58:24, 38.43 percent, 825.0 revolutions_per_minute, 83 degC, 21 degC, 13.72549019607843 percent, 37 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 36.86274509803921 percent, -153.5 pascal, -0.28, -1.04, 8.48, -0.00, -0.02, -0.00
2023-03-20 16:58:25, 38.04 percent, 633.0 revolutions_per_minute, 84 degC, 21 degC, 13.333333333333334 percent, 38 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 49.01960784313726 percent, -137.25 pascal, 0.34, -0.59, 8.64, -0.01, -0.01, -0.00
2023-03-20 16:58:27, 38.43 percent, 588.0 revolutions_per_minute, 83 degC, 21 degC, 12.549019607843137 percent, 37 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 45.490196078431374 percent, -40.75 pascal, 0.83, -0.47, 9.00, -0.01, -0.02, -0.02
2023-03-20 16:58:28, 33.73 percent, 587.0 revolutions_per_minute, 83 degC, 21 degC, 12.156862745098039 percent, 32 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 49.01960784313726 percent, -88.5 pascal, 0.68, -0.70, 9.03, -0.01, -0.04, -0.01
2023-03-20 16:58:30, 35.29 percent, 621.0 revolutions_per_minute, 84 degC, 21 degC, 12.549019607843137 percent, 34 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 47.84313725490196 percent, -7.25 pascal, 0.58, -0.61, 8.43, -0.00, -0.01, -0.02
2023-03-20 16:58:31, 32.16 percent, 630.0 revolutions_per_minute, 84 degC, 21 degC, 12.549019607843137 percent, 31 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 48.627450980392155 percent, 73.0 pascal, 0.54, -0.98, 8.77, -0.02, 0.00, -0.01
2023-03-20 16:58:32, 34.12 percent, 598.0 revolutions_per_minute, 84 degC, 21 degC, 12.549019607843137 percent, 33 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 45.490196078431374 percent, 73.0 pascal, 0.62, -0.59, 8.91, 0.00, -0.02, -0.02
2023-03-20 16:58:35, 32.16 percent, 601.0 revolutions_per_minute, 84 degC, 21 degC, 12.549019607843137 percent, 31 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 45.490196078431374 percent, -7.25 pascal, 0.04, -0.93, 8.48, -0.02, -0.01, -0.02
2023-03-20 16:58:36, 34.12 percent, 595.0 revolutions_per_minute, 84 degC, 21 degC, 12.549019607843137 percent, 33 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 46.27450980392157 percent, 73.0 pascal, 0.41, -0.66, 8.84, 0.01, -0.01, -0.01
2023-03-20 16:58:37, 34.12 percent, 596.0 revolutions_per_minute, 84 degC, 21 degC, 12.549019607843137 percent, 33 kilopascal, 0.0 kph, 9 degC, 99 kilopascal, 46.27450980392157 percent, -7.25 pascal, 0.52, -0.49, 8.20, -0.03, -0.01, -0.01
